competition_id,season_id,match_id,team,player,minute,x,y,xg,outcome,body_part,technique,play_pattern,distance_to_goal,is_zone0,is_zone1,is_zone2,is_dzone1,is_dzone2
11,4,16317,Eibar,Charles Días Barbosa de Oliveira,21,115.1,28.0,0.047247566,Saved,Right Foot,Normal,Regular Play,12.961867149450347,True,True,True,False,False
11,4,16317,Barcelona,Lionel Andrés Messi Cuccittini,26,86.5,45.1,0.0245723,Off T,Left Foot,Normal,From Free Kick,33.885985303662046,False,False,True,False,True
11,4,16317,Barcelona,Lionel Andrés Messi Cuccittini,30,113.9,30.2,0.21617931,Goal,Left Foot,Normal,From Free Kick,11.543396380615194,True,True,True,False,False
11,4,16317,Barcelona,Lionel Andrés Messi Cuccittini,31,105.1,31.0,0.20478109,Goal,Left Foot,Lob,Regular Play,17.407182425654078,True,True,True,False,False
11,4,16317,Eibar,Pablo Ezequiel De Blasis,44,81.9,51.1,0.019299699,Goal,Right Foot,Half Volley,From Throw In,39.684001814333186,False,False,True,False,True
11,4,16317,Eibar,Charles Días Barbosa de Oliveira,47,113.3,45.6,0.08126011,Off T,Head,Normal,From Corner,8.732124598286493,True,True,True,False,False
11,4,16317,Eibar,Sergio Enrich Ametller,51,106.4,42.5,0.111209795,Saved,Right Foot,Volley,Regular Play,13.827870407260832,True,True,True,False,False
11,4,16317,Eibar,Charles Días Barbosa de Oliveira,52,110.4,42.4,0.18490595,Saved,Head,Normal,Regular Play,9.895453501482379,True,True,True,False,False
11,4,16317,Eibar,Fabián Ariel Orellana Valenzuela,53,110.2,55.0,0.053833354,Off T,Right Foot,Normal,Regular Play,17.91758912354003,True,True,True,False,False
11,4,16317,Barcelona,Gerard Piqué Bernabéu,60,110.9,57.1,0.0135365985,Saved,Right Foot,Normal,From Throw In,19.370596273734062,True,True,True,False,False
11,4,16317,Eibar,Fabián Ariel Orellana Valenzuela,64,91.6,53.3,0.02217562,Off T,Right Foot,Half Volley,From Goal Kick,31.360006377550377,False,False,True,False,True
11,4,16317,Eibar,Enrique García Martínez,80,113.7,45.5,0.10213037,Off T,Head,Normal,From Corner,8.363013810822027,True,True,True,False,False
11,4,16317,Eibar,Marc Cucurella Saseta,80,113.0,38.7,0.19859353,Off T,Right Foot,Normal,Regular Play,7.119691004531025,True,True,True,False,False
11,4,16317,Barcelona,Lionel Andrés Messi Cuccittini,84,107.3,32.1,0.09632089,Off T,Left Foot,Normal,Regular Play,14.956603892595405,True,True,True,False,False
11,4,16317,Barcelona,Carles Pérez Sayol,87,116.7,29.6,0.065213636,Off T,Left Foot,Half Volley,From Throw In,10.911003620199196,True,True,True,False,False
11,4,16317,Eibar,Fabián Ariel Orellana Valenzuela,92,101.0,52.4,0.06224955,Off T,Left Foot,Normal,Regular Play,22.688322987827902,False,True,True,True,False
11,4,16131,Eibar,Sergio Enrich Ametller,4,112.3,48.1,0.04933747,Wayward,Right Foot,Volley,From Throw In,11.17586685675881,True,True,True,False,False
11,4,16131,Eibar,José Ángel Valdés Díaz,10,97.9,25.5,0.02350293,Blocked,Right Foot,Normal,Regular Play,26.432177360179764,False,True,True,True,False
11,4,16131,Eibar,Anaitz Arbilla Zabala,15,108.2,41.9,0.03793256,Wayward,Head,Normal,From Corner,11.951987282456416,True,True,True,False,False
11,4,16131,Barcelona,Luis Alberto Suárez Díaz,18,107.2,29.2,0.29937577,Goal,Right Foot,Normal,From Free Kick,16.747537132366656,True,True,True,False,False
11,4,16131,Eibar,Gonzalo Escalante,23,99.3,42.3,0.044801816,Blocked,Left Foot,Half Volley,From Free Kick,20.82738581771606,True,True,True,False,False
11,4,16131,Eibar,Sergio Enrich Ametller,27,107.9,43.0,0.061336692,Off T,Head,Normal,Regular Play,12.466354719804817,True,True,True,False,False
11,4,16131,Barcelona,Sergi Roberto Carnicer,28,112.5,48.2,0.057245135,Off T,Head,Normal,From Goal Kick,11.112605455067683,True,True,True,False,False
11,4,16131,Eibar,Fabián Ariel Orellana Valenzuela,37,95.4,47.8,0.020841708,Off T,Left Foot,Half Volley,From Corner,25.806975801127873,False,True,True,True,False
11,4,16131,Barcelona,Lionel Andrés Messi Cuccittini,52,110.5,30.6,0.16109194,Goal,Left Foot,Normal,Regular Play,13.364505228402582,True,True,True,False,False
11,4,16131,Eibar,Joan Jordán Moreno,53,98.7,27.7,0.0331208,Blocked,Right Foot,Normal,From Kick Off,24.596341191323557,False,True,True,True,False
11,4,16131,Eibar,Pedro Bigas Rigo,54,107.1,31.8,0.07896166,Off T,Left Foot,Normal,Regular Play,15.285614151874963,True,True,True,False,False
11,4,16131,Barcelona,Luis Alberto Suárez Díaz,55,111.9,40.9,0.22199245,Saved,Head,Normal,From Goal Kick,8.14984662432367,True,True,True,False,False
11,4,16131,Barcelona,Philippe Coutinho Correia,56,117.0,28.1,0.026613489,Saved,Left Foot,Half Volley,From Goal Kick,12.2723265927859,True,True,True,False,False
11,4,16131,Barcelona,Lionel Andrés Messi Cuccittini,57,101.1,37.7,0.31420144,Saved,Left Foot,Normal,From Throw In,19.039432764659775,True,True,True,False,False
11,4,16131,Barcelona,Luis Alberto Suárez Díaz,58,115.0,52.2,0.087233506,Goal,Right Foot,Normal,From Throw In,13.18483977907961,True,True,True,False,False
11,4,16131,Eibar,Sergio Enrich Ametller,65,112.9,37.5,0.11836415,Off T,Head,Normal,Regular Play,7.52728370662352,True,True,True,False,False
11,4,16131,Eibar,Gonzalo Escalante,70,116.7,46.2,0.14671001,Off T,Right Foot,Half Volley,From Free Kick,7.023531875061152,True,True,True,False,False
11,4,16131,Eibar,Pablo Ezequiel De Blasis,73,111.0,32.5,0.061207097,Saved,Head,Normal,From Throw In,11.715374513859981,True,True,True,False,False
11,4,16131,Eibar,Enrique García Martínez,78,115.9,24.0,0.011852009,Saved,Left Foot,Half Volley,From Throw In,16.516960979550685,True,True,True,False,False
11,4,16131,Eibar,Fabián Ariel Orellana Valenzuela,78,114.9,47.7,0.118807636,Wayward,Right Foot,Half Volley,Regular Play,9.235799911215054,True,True,True,False,False
11,4,16131,Eibar,Enrique García Martínez,87,115.0,48.5,0.075088724,Off T,Right Foot,Normal,From Throw In,9.86154146165801,True,True,True,False,False
11,4,16131,Eibar,Papa Kouly Diop,90,94.3,35.9,0.029433312,Blocked,Left Foot,Normal,From Throw In,26.024987992312315,False,True,True,True,False
11,4,16131,Eibar,Anaitz Arbilla Zabala,91,110.5,44.1,0.05404861,Off T,Head,Normal,From Corner,10.34698023579827,True,True,True,False,False
11,4,16205,Rayo Vallecano,Jordi Amat Maas,6,115.3,33.0,0.07135795,Wayward,Head,Normal,From Corner,8.431488599292537,True,True,True,False,False
11,4,16205,Barcelona,Lionel Andrés Messi Cuccittini,22,105.1,39.9,0.11437729,Saved,Head,Normal,From Free Kick,14.900335566691112,True,True,True,False,False
11,4,16205,Barcelona,Philippe Coutinho Correia,23,107.9,34.7,0.19224261,Saved,Left Foot,Normal,Regular Play,13.2098448136229,True,True,True,False,False
11,4,16205,Rayo Vallecano,Raúl de Tomás Gómez,23,99.1,36.1,0.085314244,Goal,Right Foot,Normal,From Counter,21.260761980700508,True,True,True,False,False
11,4,16205,Barcelona,Gerard Piqué Bernabéu,30,114.0,43.0,0.2190298,Off T,Head,Normal,From Free Kick,6.708203932499369,True,True,True,False,False
11,4,16205,Barcelona,Lionel Andrés Messi Cuccittini,36,95.1,46.4,0.034796998,Off T,Left Foot,Normal,From Corner,25.709336825363664,False,True,True,True,False
11,4,16205,Barcelona,Gerard Piqué Bernabéu,38,113.6,43.9,0.24514961,Goal,Head,Normal,From Free Kick,7.494664769020697,True,True,True,False,False
11,4,16205,Barcelona,Luis Alberto Suárez Díaz,41,103.1,47.0,0.039797436,Wayward,Right Foot,Half Volley,From Throw In,18.292348127017487,True,True,True,False,False
11,4,16205,Barcelona,Lionel Andrés Messi Cuccittini,50,108.1,40.1,0.7835,Goal,Left Foot,Normal,Other,11.900420160649796,True,True,True,False,False
11,4,16205,Barcelona,Lionel Andrés Messi Cuccittini,58,108.1,35.1,0.13294333,Saved,Right Foot,Normal,Regular Play,12.86934341759517,True,True,True,False,False
11,4,16205,Barcelona,Philippe Coutinho Correia,62,95.4,36.9,0.030599201,Blocked,Right Foot,Normal,From Throw In,24.794555854057958,False,True,True,True,False
11,4,16205,Rayo Vallecano,Raúl de Tomás Gómez,64,92.8,49.2,0.018570108,Blocked,Right Foot,Normal,Regular Play,28.713759767748986,False,False,True,False,True
11,4,16205,Rayo Vallecano,José Ángel Pozo la Rosa,65,104.3,36.1,0.09266915,Wayward,Left Foot,Normal,From Corner,16.177144370994533,True,True,True,False,False
11,4,16205,Barcelona,Lionel Andrés Messi Cuccittini,68,97.4,31.7,0.08038454,Blocked,Left Foot,Normal,From Free Kick,24.07592158153037,False,True,True,True,False
11,4,16205,Rayo Vallecano,Emiliano Daniel Velázquez Maldonado,74,109.2,40.1,0.04833358,Blocked,Head,Normal,From Corner,10.800462953040483,True,True,True,False,False
11,4,16205,Rayo Vallecano,Raúl de Tomás Gómez,74,111.4,53.9,0.034739632,Blocked,Right Foot,Normal,From Corner,16.345335726133,True,True,True,False,False
11,4,16205,Rayo Vallecano,Tiago Manuel Dias Correia,80,83.3,32.0,0.0075544375,Blocked,Right Foot,Normal,From Free Kick,37.56181571756083,False,False,True,False,True
11,4,16205,Barcelona,Luis Alberto Suárez Díaz,81,113.6,42.9,0.71164334,Goal,Right Foot,Normal,From Keeper,7.026378868236473,True,True,True,False,False
11,4,16205,Barcelona,Lionel Andrés Messi Cuccittini,84,90.1,43.1,0.034564197,Off T,Left Foot,Normal,From Free Kick,30.06027278652009,False,False,True,False,True
11,4,16205,Rayo Vallecano,Raúl de Tomás Gómez,87,60.0,51.9,0.004108747,Off T,Right Foot,Normal,From Goal Kick,61.168701146910095,False,False,False,False,False
11,4,16095,Levante UD,Emmanuel Okyere Boateng,4,109.2,55.2,0.053994793,Saved,Right Foot,Normal,From Throw In,18.646179233290663,True,True,True,False,False
11,4,16095,Barcelona,Thomas Vermaelen,9,109.6,35.5,0.036841307,Off T,Head,Normal,From Corner,11.331813623599716,True,True,True,False,False
11,4,16095,Barcelona,Lionel Andrés Messi Cuccittini,9,95.6,40.7,0.03404741,Off T,Left Foot,Normal,Regular Play,24.410038918445014,False,True,True,True,False
11,4,16095,Levante UD,Rubén Rochina Naixes,12,91.1,56.1,0.007976203,Blocked,Left Foot,Normal,From Free Kick,33.082019285406396,False,False,True,False,True
11,4,16095,Barcelona,Lionel Andrés Messi Cuccittini,25,94.7,50.2,0.04648035,Saved,Left Foot,Normal,From Free Kick,27.278746305503116,False,True,True,True,False
11,4,16095,Levante UD,Rubén Rochina Naixes,27,93.6,56.4,0.015493549,Blocked,Left Foot,Normal,From Free Kick,31.079253530289307,False,False,True,False,True
11,4,16095,Levante UD,Emmanuel Okyere Boateng,32,112.1,33.1,0.26520702,Post,Left Foot,Normal,Regular Play,10.489041900955495,True,True,True,False,False
11,4,16095,Levante UD,José Ángel Gómez Campaña,32,107.3,26.5,0.05623473,Blocked,Left Foot,Normal,Regular Play,18.534832073693035,True,True,True,False,False
11,4,16095,Barcelona,Lionel Andrés Messi Cuccittini,32,100.0,33.8,0.061956845,Blocked,Left Foot,Normal,From Throw In,20.93895890439637,True,True,True,False,False
11,4,16095,Barcelona,Luis Alberto Suárez Díaz,34,109.7,40.9,0.24644971,Goal,Right Foot,Volley,Regular Play,10.339245620450264,True,True,True,False,False
11,4,16095,Levante UD,José Luis Morales Nogales,37,114.2,25.6,0.01724618,Blocked,Right Foot,Normal,From Free Kick,15.52417469626002,True,True,True,False,False
11,4,16095,Levante UD,Erick Cathriel Cabaco Almada,37,112.5,37.6,0.08464433,Saved,Head,Normal,From Corner,7.874642849044012,True,True,True,False,False
11,4,16095,Barcelona,Ivan Rakitić,41,90.9,57.6,0.0066075632,Off T,Right Foot,Normal,Regular Play,34.00838131990407,False,False,True,False,True
11,4,16095,Barcelona,Lionel Andrés Messi Cuccittini,42,111.4,49.0,0.20736858,Goal,Right Foot,Normal,From Counter,12.448293055676345,True,True,True,False,False
11,4,16095,Barcelona,Lionel Andrés Messi Cuccittini,46,103.6,38.4,0.135215,Goal,Left Foot,Normal,Regular Play,16.47786393923679,True,True,True,False,False
11,4,16095,Levante UD,Antonio García Aranda,48,104.3,24.2,0.039964445,Saved,Left Foot,Normal,From Kick Off,22.273975846265078,False,True,True,True,False
11,4,16095,Levante UD,Enis Bardhi,49,91.4,49.3,0.02158059,Off T,Left Foot,Normal,From Corner,30.07407521437691,False,False,True,False,True
11,4,16095,Levante UD,José Ángel Gómez Campaña,54,104.7,36.0,0.13749294,Blocked,Left Foot,Normal,From Free Kick,15.814234094637651,True,True,True,False,False
11,4,16095,Barcelona,Luis Alberto Suárez Díaz,54,112.0,50.1,0.35086522,Saved,Right Foot,Normal,Regular Play,12.88448679614365,True,True,True,False,False
11,4,16095,Levante UD,Enis Bardhi,56,89.5,34.7,0.032169916,Saved,Right Foot,Normal,From Free Kick,30.957067044537663,False,False,True,False,True
11,4,16095,Barcelona,Lionel Andrés Messi Cuccittini,59,115.3,37.7,0.5726979,Goal,Left Foot,Volley,From Free Kick,5.232590180780453,True,True,True,False,False
11,4,16095,Levante UD,Erick Cathriel Cabaco Almada,65,115.8,31.3,0.058392283,Blocked,Right Foot,Backheel,From Corner,9.660745312862772,True,True,True,False,False
11,4,16095,Barcelona,Arthur Henrique Ramos de Oliveira Melo,68,94.0,36.8,0.040755115,Saved,Right Foot,Normal,From Throw In,26.196182928052707,False,True,True,True,False
11,4,16095,Levante UD,Enis Bardhi,73,91.7,45.5,0.029190991,Off T,Right Foot,Normal,Regular Play,28.8294987816299,False,False,True,False,True
11,4,16095,Levante UD,Sanjin Prcić,74,90.4,45.9,0.014851812,Wayward,Right Foot,Half Volley,From Corner,30.182279569310193,False,False,True,False,True
11,4,16095,Levante UD,José Ángel Gómez Campaña,75,91.3,28.3,0.020605031,Off T,Right Foot,Normal,From Corner,30.99322506613341,False,False,True,False,True
11,4,16095,Barcelona,Lionel Andrés Messi Cuccittini,77,95.3,48.2,0.061749477,Off T,Left Foot,Normal,From Free Kick,26.025564355072113,False,True,True,True,False
11,4,16095,Levante UD,Sanjin Prcić,78,94.9,40.7,0.04919532,Off T,Right Foot,Normal,Regular Play,25.109759058979435,False,True,True,True,False
11,4,16095,Barcelona,Luis Alberto Suárez Díaz,79,103.3,43.8,0.38925165,Off T,Right Foot,Normal,From Goal Kick,17.12687945890903,True,True,True,False,False
11,4,16095,Levante UD,Borja Mayoral Moya,81,105.9,50.2,0.12583812,Saved,Right Foot,Normal,From Goal Kick,17.40258601472781,True,True,True,False,False
11,4,16095,Levante UD,David Remeseiro Salgueiro,81,100.3,46.3,0.039237957,Off T,Right Foot,Volley,From Corner,20.682843131445928,True,True,True,False,False
11,4,16095,Barcelona,Philippe Coutinho Correia,84,101.2,36.0,0.10116166,Off T,Right Foot,Normal,Regular Play,19.220822042774337,True,True,True,False,False
11,4,16095,Barcelona,Denis Suárez Fernández,85,109.5,48.5,0.383022,Saved,Right Foot,Normal,Regular Play,13.509256086106296,True,True,True,False,False
11,4,16095,Levante UD,Sanjin Prcić,85,100.0,42.7,0.04762016,Blocked,Left Foot,Half Volley,From Corner,20.18142710513803,True,True,True,False,False
11,4,16095,Barcelona,Gerard Piqué Bernabéu,87,109.4,37.4,0.30244762,Goal,Left Foot,Normal,Regular Play,10.914210919713797,True,True,True,False,False
11,4,16095,Levante UD,Sanjin Prcić,90,95.0,39.7,0.048020724,Saved,Right Foot,Normal,Regular Play,25.001799935204666,False,True,True,True,False
11,4,16306,Getafe,Jorge Molina Vidal,10,106.5,43.8,0.18546063,Off T,Right Foot,Normal,Regular Play,14.024621207005913,True,True,True,False,False
11,4,16306,Getafe,Gaku Shibasaki,13,98.2,28.1,0.03138824,Off T,Left Foot,Half Volley,Regular Play,24.836465126905637,False,True,True,True,False
11,4,16306,Getafe,Jorge Molina Vidal,29,103.9,50.2,0.098319024,Off T,Left Foot,Normal,From Throw In,19.059118552545915,True,True,True,False,False
11,4,16306,Barcelona,Ivan Rakitić,33,87.0,36.8,0.020671485,Off T,Right Foot,Normal,From Throw In,33.15478849276526,False,False,True,False,True
11,4,16306,Barcelona,Ivan Rakitić,35,101.7,42.6,0.05844707,Saved,Right Foot,Normal,Regular Play,18.483776670366904,True,True,True,False,False
11,4,16306,Barcelona,Gerard Piqué Bernabéu,38,111.8,45.2,0.14240101,Saved,Head,Normal,From Free Kick,9.70978887515069,True,True,True,False,False
11,4,16306,Barcelona,Arturo Erasmo Vidal Pardo,38,114.3,41.7,0.22410761,Goal,Right Foot,Half Volley,From Free Kick,5.948108943185224,True,True,True,False,False
11,4,16306,Getafe,Ángel Luis Rodríguez Díaz,40,106.2,24.2,0.04356158,Off T,Left Foot,Normal,From Counter,20.978083801910984,True,True,True,False,False
11,4,16306,Barcelona,Malcom Filipe Silva de Oliveira,41,109.9,44.4,0.0920183,Saved,Left Foot,Normal,From Goal Kick,11.016805344563362,True,True,True,False,False
11,4,16306,Barcelona,Arturo Erasmo Vidal Pardo,41,104.2,45.8,0.06335477,Blocked,Right Foot,Volley,From Goal Kick,16.830923919975394,True,True,True,False,False
11,4,16306,Getafe,Ángel Luis Rodríguez Díaz,47,99.8,41.4,0.04523538,Blocked,Left Foot,Normal,Regular Play,20.24845673131659,True,True,True,False,False
11,4,16306,Barcelona,Arturo Erasmo Vidal Pardo,52,116.9,49.6,0.044533398,Off T,Right Foot,Volley,From Free Kick,10.088111815399351,True,True,True,False,False
11,4,16306,Barcelona,Lionel Andrés Messi Cuccittini,54,109.2,32.5,0.30990028,Saved,Left Foot,Lob,From Corner,13.148764200486672,True,True,True,False,False
11,4,16306,Getafe,Nemanja Maksimović,55,95.5,30.3,0.018234689,Blocked,Right Foot,Normal,Regular Play,26.350332066218826,False,True,True,True,False
11,4,16306,Barcelona,Malcom Filipe Silva de Oliveira,57,112.6,42.2,0.5318036,Saved,Right Foot,Normal,Regular Play,7.720103626247519,True,True,True,False,False
11,4,16306,Getafe,Ángel Luis Rodríguez Díaz,70,103.5,57.9,0.023277966,Blocked,Left Foot,Normal,From Throw In,24.34460925954656,False,True,True,True,False
11,4,16306,Getafe,Ángel Luis Rodríguez Díaz,76,110.4,44.7,0.13341548,Off T,Head,Normal,From Free Kick,10.688779163215973,True,True,True,False,False
11,4,16306,Barcelona,Carles Aleña Castillo,80,95.6,45.6,0.04373605,Off T,Left Foot,Half Volley,Regular Play,25.034376365310166,False,True,True,True,False
11,4,16306,Barcelona,Lionel Andrés Messi Cuccittini,81,100.8,37.5,0.09900023,Off T,Left Foot,Normal,From Counter,19.362076334938877,True,True,True,False,False
11,4,16306,Barcelona,Abel Ruiz Ortega,85,110.8,30.1,0.31623295,Saved,Right Foot,Normal,From Counter,13.51480669488099,True,True,True,False,False
11,4,16306,Barcelona,Lionel Andrés Messi Cuccittini,86,115.8,30.2,0.0942768,Saved,Left Foot,Normal,Regular Play,10.662082348209474,True,True,True,False,False
11,4,16306,Getafe,Jorge Molina Vidal,87,116.9,37.3,0.33346695,Post,Head,Normal,From Throw In,4.11096095821889,True,True,True,False,False
11,4,16306,Getafe,Mauro Wilney Arambarri Rosa,87,89.1,50.9,0.016853673,Blocked,Right Foot,Normal,From Throw In,32.76614106055213,False,False,True,False,True
11,4,16306,Getafe,Samuel Sáiz Alonso,91,101.6,42.2,0.07033292,Off T,Left Foot,Normal,From Throw In,18.53105501583761,True,True,True,False,False
11,4,16010,Barcelona,Nélson Cabral Semedo,2,90.8,50.2,0.01869472,Off T,Right Foot,Normal,From Throw In,30.93024409861649,False,False,True,False,True
11,4,16010,Barcelona,Luis Alberto Suárez Díaz,6,88.7,28.5,0.02037974,Off T,Right Foot,Normal,From Free Kick,33.34576434871451,False,False,True,False,True
11,4,16010,Athletic Club,Iñaki Williams Arthuer,11,96.4,36.5,0.086565,Off T,Right Foot,Lob,Regular Play,23.858122306669475,False,True,True,True,False
11,4,16010,Athletic Club,Raúl García Escudero,12,90.5,32.5,0.024788521,Saved,Left Foot,Normal,Regular Play,30.438462510448847,False,False,True,False,True
11,4,16010,Athletic Club,Yuri Berchiche Izeta,14,99.7,41.2,0.07149287,Off T,Right Foot,Normal,From Throw In,20.335437049643165,True,True,True,False,False
11,4,16010,Barcelona,Luis Alberto Suárez Díaz,24,110.1,41.7,0.4847557,Saved,Left Foot,Normal,From Free Kick,10.044899203078154,True,True,True,False,False
11,4,16010,Athletic Club,Mikel Balenziaga Oruesagasti,27,92.7,34.9,0.017790353,Blocked,Left Foot,Half Volley,From Corner,27.772288346479478,False,True,True,True,False
11,4,16010,Barcelona,Ivan Rakitić,33,96.7,29.7,0.04027288,Off T,Right Foot,Normal,From Throw In,25.47508586835381,False,True,True,True,False
11,4,16010,Barcelona,Luis Alberto Suárez Díaz,37,114.4,52.8,0.06298852,Saved,Right Foot,Normal,From Throw In,13.97139935725838,True,True,True,False,False
11,4,16010,Barcelona,Philippe Coutinho Correia,38,103.0,26.7,0.04859573,Off T,Left Foot,Normal,From Corner,21.584485168750263,True,True,True,False,False
11,4,16010,Athletic Club,Óscar de Marcos Arana,40,115.0,48.2,0.13088901,Goal,Right Foot,Volley,From Corner,9.604165762834379,True,True,True,False,False
11,4,16010,Barcelona,Philippe Coutinho Correia,42,111.0,42.1,0.1898322,Saved,Head,Normal,From Kick Off,9.241753080449618,True,True,True,False,False
11,4,16010,Barcelona,Philippe Coutinho Correia,45,103.8,35.7,0.053701807,Saved,Right Foot,Volley,From Throw In,16.760966559241147,True,True,True,False,False
11,4,16010,Barcelona,Ousmane Dembélé,53,98.2,58.3,0.010899423,Saved,Left Foot,Normal,Regular Play,28.462782717085126,False,False,True,False,True
11,4,16010,Barcelona,Philippe Coutinho Correia,61,111.4,30.2,0.12731715,Post,Right Foot,Volley,From Throw In,13.038404810405295,True,True,True,False,False
11,4,16010,Barcelona,Luis Alberto Suárez Díaz,61,115.6,40.8,0.81748074,Wayward,Left Foot,Volley,From Throw In,4.472135954999585,True,True,True,False,False
11,4,16010,Athletic Club,Raúl García Escudero,63,86.5,64.9,0.008151521,Off T,Right Foot,Lob,From Keeper,41.74038811510981,False,False,False,False,False
11,4,16010,Barcelona,Ivan Rakitić,68,96.2,30.6,0.030324083,Blocked,Right Foot,Normal,From Throw In,25.589060162499127,False,True,True,True,False
11,4,16010,Barcelona,Lionel Andrés Messi Cuccittini,71,94.6,47.4,0.061186552,Blocked,Left Foot,Normal,From Free Kick,26.456001209555467,False,True,True,True,False
11,4,16010,Barcelona,Ousmane Dembélé,72,107.5,49.2,0.086023055,Blocked,Left Foot,Normal,Regular Play,15.520631430454111,True,True,True,False,False
11,4,16010,Barcelona,Lionel Andrés Messi Cuccittini,72,105.9,51.8,0.040588498,Blocked,Left Foot,Half Volley,Regular Play,18.38613608129777,True,True,True,False,False
11,4,16010,Athletic Club,Yuri Berchiche Izeta,72,101.4,23.6,0.027267875,Blocked,Left Foot,Normal,Regular Play,24.79758052714014,False,True,True,True,False
11,4,16010,Athletic Club,Iñaki Williams Arthuer,73,102.8,40.7,0.118283,Blocked,Right Foot,Normal,From Counter,17.21423829276219,True,True,True,False,False
11,4,16010,Barcelona,Lionel Andrés Messi Cuccittini,76,107.9,32.3,0.08154796,Post,Left Foot,Half Volley,Regular Play,14.342245291445824,True,True,True,False,False
11,4,16010,Barcelona,Lionel Andrés Messi Cuccittini,77,100.0,34.3,0.029911907,Off T,Left Foot,Normal,Regular Play,20.79639391817726,True,True,True,False,False
11,4,16010,Barcelona,Lionel Andrés Messi Cuccittini,83,107.9,60.7,0.007767651,Saved,Left Foot,Normal,From Goal Kick,23.977072381756702,False,True,True,True,False
11,4,16010,Barcelona,Munir El Haddadi Mohamed,83,115.3,44.0,0.4455736,Goal,Left Foot,Normal,From Goal Kick,6.171709649683792,True,True,True,False,False
11,4,16010,Barcelona,Ivan Rakitić,90,108.8,33.7,0.09540218,Off T,Right Foot,Half Volley,From Free Kick,12.850291825480074,True,True,True,False,False
11,4,15986,Girona,Bernardo José Espinosa Zúñiga,4,110.7,33.4,0.04248853,Saved,Head,Normal,From Corner,11.403946685248926,True,True,True,False,False
11,4,15986,Barcelona,Sergio Busquets i Burgos,8,110.6,31.8,0.0820779,Off T,Right Foot,Volley,From Corner,12.473972903610145,True,True,True,False,False
11,4,15986,Barcelona,Lionel Andrés Messi Cuccittini,11,105.2,32.2,0.20269015,Saved,Left Foot,Normal,Regular Play,16.729614460590533,True,True,True,False,False
11,4,15986,Barcelona,Lionel Andrés Messi Cuccittini,18,105.4,41.7,0.2065906,Goal,Left Foot,Normal,Regular Play,14.698639392814556,True,True,True,False,False
11,4,15986,Barcelona,Luis Alberto Suárez Díaz,20,106.1,25.6,0.069064945,Saved,Right Foot,Normal,Regular Play,20.014244927051337,True,True,True,False,False
11,4,15986,Girona,Marc Muniesa Martínez,26,100.9,21.7,0.010763071,Off T,Left Foot,Half Volley,From Throw In,26.45184303597766,False,True,True,True,False
11,4,15986,Barcelona,Ousmane Dembélé,27,97.6,29.9,0.036971256,Saved,Right Foot,Normal,Regular Play,24.571731725704648,False,True,True,True,False
11,4,15986,Girona,Cristian Portugués Manzanera,28,114.0,51.8,0.11886153,Blocked,Right Foot,Normal,Regular Play,13.237824594698328,True,True,True,False,False
11,4,15986,Girona,Francesc Aday Benítez Caraballo,36,87.4,45.2,0.028683474,Saved,Right Foot,Normal,From Free Kick,33.012118986820575,False,False,True,False,True
11,4,15986,Barcelona,Lionel Andrés Messi Cuccittini,39,92.6,27.1,0.031941224,Saved,Left Foot,Normal,From Free Kick,30.284814676665935,False,False,True,False,True
11,4,15986,Barcelona,Luis Alberto Suárez Díaz,41,100.5,30.8,0.04499091,Blocked,Right Foot,Normal,Regular Play,21.561307938063496,True,True,True,False,False
11,4,15986,Girona,Cristhian Ricardo Stuani Curbelo,44,113.3,46.6,0.3684687,Goal,Right Foot,Normal,Regular Play,9.404786015641188,True,True,True,False,False
11,4,15986,Barcelona,Arthur Henrique Ramos de Oliveira Melo,47,107.7,36.5,0.062174533,Saved,Head,Normal,Regular Play,12.788275880665068,True,True,True,False,False
11,4,15986,Barcelona,Luis Alberto Suárez Díaz,48,104.7,36.8,0.07070966,Blocked,Left Foot,Normal,Regular Play,15.631058825300348,True,True,True,False,False
11,4,15986,Girona,Cristian Portugués Manzanera,50,110.9,30.1,0.41140586,Saved,Right Foot,Normal,Regular Play,13.44693273575799,True,True,True,False,False
11,4,15986,Girona,Cristhian Ricardo Stuani Curbelo,50,102.9,31.2,0.08853115,Goal,Right Foot,Normal,Regular Play,19.23148460207895,True,True,True,False,False
11,4,15986,Barcelona,Luis Alberto Suárez Díaz,57,93.2,33.2,0.03641452,Blocked,Right Foot,Normal,From Throw In,27.64923145405673,False,True,True,True,False
11,4,15986,Barcelona,Lionel Andrés Messi Cuccittini,59,91.9,40.3,0.046135064,Post,Left Foot,Normal,From Free Kick,28.10160137785745,False,True,True,True,False
11,4,15986,Barcelona,Lionel Andrés Messi Cuccittini,61,97.6,57.2,0.030201381,Saved Off Target,Left Foot,Normal,From Free Kick,28.241812972966173,False,True,True,True,False
11,4,15986,Barcelona,Luis Alberto Suárez Díaz,62,117.5,46.6,0.18830797,Saved,Right Foot,Half Volley,From Corner,7.057619995437556,True,True,True,False,False
11,4,15986,Barcelona,Gerard Piqué Bernabéu,62,113.8,39.5,0.1163927,Goal,Head,Normal,From Corner,6.220128616033597,True,True,True,False,False
11,4,15986,Barcelona,Philippe Coutinho Correia,66,99.8,27.1,0.028768575,Blocked,Right Foot,Normal,From Free Kick,23.967686580060246,False,True,True,True,False
